province	phum
phnompenh	ភូមិព្រែកតាឡុង៣
phnompenh	ភូមិមានជ័យ១
phnompenh	ភូមិមានជ័យ២
phnompenh	ភូមិទ្រា១
phnompenh	ភូមិទ្រា២
phnompenh	ភូមិទ្រា៣
phnompenh	ភូមិភ្នាត
phnompenh	ភូមិដំណាក់ធំ
phnompenh	ភូមិដំណាក់ធំ១
phnompenh	ភូមិដំណាក់ធំ៤
phnompenh	ភូមិឫស្សី ៣
phnompenh	ភូមិព្រែកទាល់១
phnompenh	ភូមិទ្រា៤
phnompenh	ភូមិឫស្សី១
phnompenh	ភូមិដំណាក់ធំ២
phnompenh	ភូមិដំណាក់ធំ៣
phnompenh	ភូមិដំណាក់ធំ៥
phnompenh	ភូមិចំរើនផល១
phnompenh	ភូមិចំរើនផល២
phnompenh	ភូមិចំរើនផល៣
phnompenh	ភូមិចំរើនផល៤
phnompenh	ភូមិសន្សំកុសល ១
phnompenh	ភូមិសន្សំកុសល ២
phnompenh	ភូមិសន្សំកុសល ៣
phnompenh	ភូមិសន្សំកុសល ៤
phnompenh	ភូមិសន្សំកុសល ៥
phnompenh	ភូមិសន្សំកុសល៦
phnompenh	ភូមិក្បាលទំនប់១
phnompenh	ភូមិក្បាលទំនប់២
phnompenh	ភូមិក្បាលទំនប់៣
phnompenh	ភូមិត្នោតជ្រុំ១
phnompenh	ភូមិត្នោតជ្រុំ២
phnompenh	ភូមិត្នោតជ្រុំ៣
phnompenh	ភូមិត្នោតជ្រុំ៤
phnompenh	ភូមិត្នោតជ្រុំ៥
phnompenh	ភូមិត្នោតជ្រុំ៦
phnompenh	ភូមិឡកំបោរ
phnompenh	ភូមិលូ
phnompenh	ភូមិស្វាយប៉ាក
phnompenh	ភូមិស្ពានខ្ពស់
phnompenh	ភូមិមិត្ដភាព
phnompenh	ភូមិឃ្លាំងសាំង
phnompenh	ភូមិបឹងសាឡាង
phnompenh	ភូមិភូមិ ក
phnompenh	ភូមិភូមិ ខ១
phnompenh	ភូមិភូមិ ខ២
phnompenh	ភូមិភូមិឃ
phnompenh	ភូមិផ្សារតូច
phnompenh	ភូមិទួលគោក
phnompenh	ភូមិបាក់ទូក
phnompenh	ភូមិទួលសំពៅ
phnompenh	ភូមិគង្គាផុស
phnompenh	ភូមិកោះអណ្តែត
phnompenh	ភូមិពោងពាយ
phnompenh	ភូមិទួលពពែ
phnompenh	ភូមិទួលថ្ងាន់
phnompenh	ភូមិបាយ៉ាប
phnompenh	ភូមិភ្នំពេញថ្មី
phnompenh	ភូមិទំនប់១
phnompenh	ភូមិឧកញ៉ាវាំង
phnompenh	ភូមិផ្សារទឹកថ្លា
phnompenh	ភូមិសេប៉េសេ
phnompenh	ភូមិបូរី១០០ខ្នង
phnompenh	ភូមិចុងថ្នល់ខាងកើត
phnompenh	ភូមិចុងថ្នល់ខាងលិច
phnompenh	ភូមិបុរីកម្មករ
phnompenh	ភូមិឃ្មួញ
phnompenh	ភូមិអន្លង់ក្ងាន
phnompenh	ភូមិសែនសុខទី១
phnompenh	ភូមិសែនសុខទី២
phnompenh	ភូមិសែនសុខទី៣
phnompenh	ភូមិសែនសុខទី៤
phnompenh	ភូមិសែនសុខទី៥
phnompenh	ភូមិសែនសុខទី៦
phnompenh	ភូមិសែនសុខទី៧
phnompenh	ភូមិត្រពាំងរាំងថ្មី
phnompenh	ភូមិក្រាំងអង្ក្រង
phnompenh	ភូមិជាងទង
phnompenh	ភូមិត្រពាំងជើងស្រុក
phnompenh	ភូមិសំរោងទាវ
phnompenh	ភូមិវិមានទ្រង់
phnompenh	ភូមិអូរបែកក្អម
phnompenh	ភូមិអ័រគីដេ
phnompenh	ភូមិស្លែងរលើង
phnompenh	ភូមិទ្រុងមាន់
phnompenh	ភូមិរោងចក្រ១
phnompenh	ភូមិក្រុងថ្មី
phnompenh	ភូមិគោកឃ្លាង
phnompenh	ភូមិអក្សរ
phnompenh	ភូមិព្រៃដូនអុក
phnompenh	ភូមិត្រពាំងអញ្ចាញ
phnompenh	ភូមិខ្វែ
phnompenh	ភូមិសាមគ្គី ១
phnompenh	ភូមិសាមគ្គី ២
phnompenh	ភូមិសាមគ្គី ៣
phnompenh	ភូមិចំការស្បែង
phnompenh	ភូមិគោកព្រេជ
phnompenh	ភូមិតិកូបញ្ញេ
phnompenh	ភូមិចាក់ជ្រូក
phnompenh	ភូមិអករំដួល
phnompenh	ភូមិស្រែរាជ្ជៈ
phnompenh	ភូមិអណ្ដូងតាអន
phnompenh	ភូមិចោមចៅ១
phnompenh	ភូមិត្រពាំងថ្លឹង១
phnompenh	ភូមិត្រពាំងថ្លឹង២
phnompenh	ភូមិត្រពាំងថ្លឹង៣
phnompenh	ភូមិត្រពាំងថ្លឹង៤
phnompenh	ភូមិថ្មគោល១
phnompenh	ភូមិថ្មគោល២
phnompenh	ភូមិថ្មគោល៣
phnompenh	ភូមិចោមចៅ២
phnompenh	ភូមិចោមចៅ៣
phnompenh	ភូមិព្រៃល្ង
phnompenh	ភូមិព្រៃស្ពឺ
phnompenh	ភូមិព្រៃកំបុត
phnompenh	ភូមិស្រែជំរៅ
phnompenh	ភូមិកប់គង
phnompenh	ភូមិក្រាំងដូនទៃ
phnompenh	ភូមិព្រៃព្រីងខាងត្បូង១
phnompenh	ភូមិព្រៃទា១
phnompenh	ភូមិព្រៃទា២
phnompenh	ភូមិព្រៃជីសាក់
phnompenh	ភូមិព្រៃព្រីងខាងជើង១
phnompenh	ភូមិព្រៃព្រីងខាងជើង២
phnompenh	ភូមិព្រៃព្រីងខាងត្បូង២
phnompenh	ភូមិជម្ពូវ័ន១
phnompenh	ភូមិជម្ពូវ័ន២
phnompenh	ភូមិអូរ ដឹម
phnompenh	ភូមិក្បាលដំរី១
phnompenh	ភូមិចំការឪឡឹក១
phnompenh	ភូមិតាងួន១
phnompenh	ភូមិតាងួន២
phnompenh	ភូមិប៉ប្រកខាងត្បូង
phnompenh	ភូមិត្រពាំងល្វា១
phnompenh	ភូមិត្រពាំងល្វា២
phnompenh	ភូមិប៉ប្រកខាងជើង
phnompenh	ភូមិក្បាលដំរី២
phnompenh	ភូមិចំការឪឡឹក២
phnompenh	ភូមិព្រែកលៀប
phnompenh	ភូមិបាក់ខែង
phnompenh	ភូមិខ្ទរ
phnompenh	ភូមិរនះ
phnompenh	ភូមិបាក់ខែងលើ
phnompenh	ភូមិដួង
phnompenh	ភូមិព្រែកព្នៅ
phnompenh	ភូមិផ្សារលិច
phnompenh	ភូមិធំត្បូង
phnompenh	ភូមិធំជើង
phnompenh	ភូមិស្រែដូនតូច
phnompenh	ភូមិសំរោងកណ្ដាល
phnompenh	ភូមិកប់ស្រូវតូច
phnompenh	ភូមិកប់ស្រូវធំ
phnompenh	ភូមិបែកបក
phnompenh	ភូមិខ្មែរលើ
phnompenh	ភូមិត្រពាំងសំព័រ
phnompenh	ភូមិអង្គតាកូវ
phnompenh	ភូមិភ្លូផ្អែម
phnompenh	ភូមិបួនមុខ
phnompenh	ភូមិថ្នល់បន្ទាយ
phnompenh	ភូមិត្រពាំងទទឹង
phnompenh	ភូមិត្រពាំងរនាម
phnompenh	ភូមិបឹងប៉ិច
phnompenh	ភូមិឧសភា
phnompenh	ភូមិកោះរងៀង
phnompenh	ភូមិត្នោតខ្ពស់
phnompenh	ភូមិបឹងខ្នំ
phnompenh	ភូមិកន្លែងគល់
phnompenh	ភូមិទួលពន្សាំង
phnompenh	ភូមិដើមម៉ាក់ក្លឿ
phnompenh	ភូមិដើមអំពិល
phnompenh	ភូមិដើមចាន់១
phnompenh	ភូមិកណ្ដាល១
phnompenh	ភូមិដើមស្លែង១
phnompenh	ភូមិឫស្សីស្រស់
phnompenh	ភូមិកោះនរា
phnompenh	ភូមិតាងៅកណ្ដាល
phnompenh	ភូមិតាងៅក្រោម
phnompenh	ភូមិជ្រោយបាសាក់
phnompenh	ភូមិជ្រោយបាសាក់១
phnompenh	ភូមិអូរអណ្ដូង១
phnompenh	ភូមិក្ដីតាកុយ
phnompenh	ភូមិស្វាយតាអុក
phnompenh	ភូមិព្រែកជាងព្រុំ
phnompenh	ភូមិស្វាយតាអុក ១
phnompenh	ភូមិទួលតាចាន់
phnompenh	ភូមិរបោះអង្កាញ់
phnompenh	ភូមិមិត្ដភាព ១
phnompenh	ភូមិចុងព្រែក ១
phnompenh	ភូមិរបោះអង្កាញ់ ១
phnompenh	ភូមិជ្រោយអំពិល
phnompenh	ភូមិយកបាត្រ
phnompenh	ភូមិព្រែកធំ
phnompenh	ភូមិយកបាត្រ ១
phnompenh	ភូមិព្រែកធំ ១
phnompenh	ភូមិព្រែកធំ ២
phnompenh	ភូមិចំពុះក្អែក
phnompenh	ភូមិចំពុះក្អែក ១
phnompenh	ភូមិកោះក្របី ១
phnompenh	ភូមិព្រែកថ្មី ១
phnompenh	ភូមិផ្សារកំបូល
phnompenh	ភូមិតាកេរិ៍្ដ
phnompenh	ភូមិកំបូល
phnompenh	ភូមិទួលតាឡាត់
phnompenh	ភូមិព្រៃកុដិ
phnompenh	ភូមិកប់អំបិល
phnompenh	ភូមិស្នួលខ្ពស់
phnompenh	ភូមិត្រិប
phnompenh	ភូមិសាឡូង
phnompenh	ភូមិជំទាវម៉ៅ
phnompenh	ភូមិអង្គបឹងចក
phnompenh	ភូមិត្រពាំងគល់
phnompenh	ភូមិស្ងួនពេជ្រ
phnompenh	ភូមិកន្ទោកត្បូង
phnompenh	ភូមិគល់
phnompenh	ភូមិអង្គត្រគៀត
phnompenh	ភូមិកន្ទោកជើង
phnompenh	ភូមិស្រែក្នុង
phnompenh	ភូមិត្រាំស្លឹក
phnompenh	ភូមិព្រៃតាប៉ុក
phnompenh	ភូមិអង្គស្លែង
phnompenh	ភូមិដូនរ័ត្ន
phnompenh	ភូមិបឹងគ្រើល
phnompenh	ភូមិត្បែងមានជ័យ
phnompenh	ភូមិត្រង់នំ
phnompenh	ភូមិសាមគ្គីប្រយុទ្ធ
phnompenh	ភូមិសាក់ប្រយុទ្ធ
phnompenh	ភូមិតាអិន
phnompenh	ភូមិកុលក្រស្នារ
phnompenh	ភូមិស្នោរកើត
phnompenh	ភូមិតាពូង
phnompenh	ភូមិស្នោរលិច
phnompenh	ភូមិព្រៃរឹង
phnompenh	ភូមិរំដួលជើង
phnompenh	ភូមិរំដួលត្បូង
phnompenh	ភូមិព្រៃឈូក
phnompenh	ភូមិទួលកី
phnompenh	ភូមិកប់ភ្លុក
phnompenh	ភូមិត្រាញ់តាបាញ់
phnompenh	ភូមិភ្លើងឆេះរទេះលិច
phnompenh	ភូមិភ្លើងឆេះរទេះកើត
phnompenh	ភូមិគោកខ្សាច់
phnompenh	ភូមិព្រៃកី
phnompenh	ភូមិព្រៃរមាសទី២
phnompenh	ភូមិព្រៃរមាសទី១
phnompenh	ភូមិបឹងធំទី១
phnompenh	ភូមិបឹងធំទី២
phnompenh	ភូមិបឹងធំទី៣
phnompenh	ភូមិដូនកុក
phnompenh	ភូមិខ្ចៅ
phnompenh	ភូមិចំបក់ពណ្ណរាយ
phnompenh	ភូមិត្រពាំងត្រប់
phnompenh	ភូមិអន្លុងស្វាយ
phnompenh	ភូមិព្រៃតាកែ
phnompenh	ភូមិប្រទះឡាង
phnompenh	ភូមិភា
phnompenh	ភូមិតាំងរនាម
phnompenh	ភូមិគោកមាស
mundulkiri	ភូមិពូទុង
